payment_id,loan_id,payment_date,amount,principal_paid,interest_paid
6589,448,2025-05-04,4782.4,2650.96,2131.44
6590,448,2025-06-05,4461.59,3089.95,1371.64
6591,448,2025-07-02,5267.12,4551.82,715.3
6592,449,2020-07-21,1318.77,747.72,571.05
6593,449,2020-08-16,1288.37,950.17,338.2
6594,449,2020-09-14,1293.84,978.45,315.39
6595,449,2020-10-24,977.9,564.95,412.95
6596,449,2020-11-16,1109.66,794.54,315.12
6597,449,2020-12-16,1318.08,778.61,539.47
6598,449,2021-01-18,1348.46,819.59,528.87
6599,449,2021-02-22,1247.58,917.4,330.18
6600,449,2021-03-23,1447.38,1138.29,309.09
6601,449,2021-04-18,1150.17,787.36,362.81
6602,449,2021-05-24,1412.27,883.58,528.69
6603,449,2021-06-05,988.69,504.5,484.19
6604,449,2021-07-19,1321.59,940.14,381.45
6605,449,2021-08-06,1203.5,626.75,576.75
6606,449,2021-09-21,1426.39,1008.52,417.87
6607,449,2021-10-09,1037.07,757.5,279.57
6608,449,2021-11-04,1367.14,1045.69,321.45
6609,449,2021-12-04,1095.2,885.5,209.7
6610,449,2022-01-14,1248.11,877.4,370.71
6611,449,2022-01-30,1164.56,1020.73,143.83
6612,449,2022-03-13,1406.02,835.96,570.06
6613,449,2022-04-10,976.64,588.96,387.68
6614,449,2022-05-07,1055.57,652.69,402.88
6615,449,2022-06-10,1313.23,953.95,359.28
6616,449,2022-07-17,1183.6,977.07,206.53
6617,449,2022-07-30,1229.41,791.05,438.36
6618,449,2022-09-14,1217.07,809.34,407.73
6619,449,2022-09-29,1406.32,1237.76,168.56
6620,449,2022-10-27,1243.63,967.5,276.13
6621,449,2022-11-28,1252.18,999.68,252.5
6622,449,2023-01-09,1263.79,1131.11,132.68
6623,449,2023-01-27,1399.4,1091.92,307.48
6624,449,2023-03-12,1180.57,907.44,273.13
6625,449,2023-03-31,1385.7,1131.12,254.58
6626,449,2023-04-26,1015.1,591.03,424.07
6627,449,2023-05-30,1336.9,1027.09,309.81
6628,449,2023-07-10,1237.65,803.12,434.53
6629,449,2023-08-13,1039.49,521.89,517.6
6630,449,2023-09-04,1050.8,912.83,137.97
6631,449,2023-10-04,1259.07,769.47,489.6
6632,449,2023-10-29,1446.39,1112.97,333.42
6633,449,2023-11-22,1396.6,1075.67,320.93
6634,449,2024-01-07,1408.29,855.48,552.81
6635,449,2024-02-09,1391.16,1051.23,339.93
6636,449,2024-03-06,1400.76,1203.03,197.73
6637,449,2024-04-06,1075.74,595.75,479.99
6638,449,2024-05-01,1105.92,936.59,169.33
6639,449,2024-05-25,973.94,597.07,376.87
6640,449,2024-06-29,1054.43,740.84,313.59
6641,449,2024-07-31,1085.57,709.7,375.87
6642,449,2024-09-05,1071.18,935.19,135.99
6643,449,2024-10-04,1234.13,1073.83,160.3
6644,449,2024-10-23,1300.19,1077.37,222.82
6645,449,2024-12-03,1042.73,558.18,484.55
6646,449,2024-12-31,1098.02,953.07,144.95
6647,449,2025-01-27,1060.76,649.75,411.01
6648,449,2025-03-05,1094.87,645.01,449.86
6649,449,2025-04-04,992.65,720.13,272.52
6650,449,2025-04-28,1213.11,747.55,465.56
6651,449,2025-05-17,1080.66,782.91,297.75
6652,449,2025-06-22,1128.17,916.93,211.24
6653,449,2025-07-24,1092.12,594.27,497.85
6654,450,2024-05-13,1306.05,995.44,310.61
6655,450,2024-06-24,1437.69,969.78,467.91
6656,450,2024-07-18,1863.74,1200.36,663.38
6657,450,2024-08-12,1632.6,1350.22,282.38
6658,450,2024-09-23,1508.09,1155.33,352.76
6659,450,2024-10-22,1512.0,1305.6,206.4
6660,450,2024-11-23,1394.88,1146.14,248.74
6661,450,2024-12-23,1632.22,923.07,709.15
6662,450,2025-01-17,1701.46,1217.23,484.23
6663,450,2025-02-17,1753.24,1364.91,388.33
6664,450,2025-03-24,1607.11,1406.47,200.64
6665,450,2025-04-16,1333.72,875.89,457.83
6666,450,2025-05-07,1769.04,1322.39,446.65
6667,450,2025-06-21,1487.67,1160.41,327.26
6668,450,2025-07-11,1865.61,1015.06,850.55
6669,451,2022-10-01,152.09,101.84,50.25
6670,451,2022-10-27,176.15,101.77,74.38
6671,451,2022-11-26,172.21,129.28,42.93
6672,451,2023-01-10,188.28,137.43,50.85
6673,451,2023-01-25,198.82,120.48,78.34
6674,451,2023-03-03,147.71,77.21,70.5
6675,451,2023-03-30,189.56,151.21,38.35
6676,451,2023-05-11,151.72,127.78,23.94
6677,451,2023-06-10,189.99,95.53,94.46
6678,451,2023-07-01,190.0,169.8,20.2
6679,451,2023-08-03,165.68,128.81,36.87
6680,451,2023-08-21,141.21,109.77,31.44
6681,451,2023-09-22,138.5,101.65,36.85
6682,451,2023-10-24,136.76,104.7,32.06
6683,451,2023-11-21,165.49,103.52,61.97
6684,451,2023-12-26,151.44,76.48,74.96
6685,451,2024-01-22,196.78,142.21,54.57
6686,451,2024-02-27,165.13,113.08,52.05
6687,451,2024-03-29,139.03,124.23,14.8
6688,452,2023-11-30,2191.06,1751.14,439.92
6689,452,2023-12-16,2916.22,2588.24,327.98
6690,452,2024-01-25,2466.6,1479.07,987.53
6691,452,2024-02-25,2858.48,2015.03,843.45
6692,452,2024-03-24,2606.32,1974.46,631.86
6693,452,2024-04-27,2657.97,1855.53,802.44
6694,452,2024-06-02,2572.26,1616.02,956.24
6695,452,2024-06-29,2168.41,1897.58,270.83
6696,453,2020-11-05,571.41,415.04,156.37
6697,453,2020-12-21,547.94,395.6,152.34
6698,453,2021-01-13,576.47,439.35,137.12
6699,453,2021-02-09,595.65,348.33,247.32
6700,454,2024-06-11,11599.12,8168.74,3430.38
6701,454,2024-07-06,10760.05,8480.22,2279.83
6702,454,2024-08-11,8361.41,7180.4,1181.01
6703,454,2024-09-08,10004.51,7493.94,2510.57
6704,454,2024-10-12,10015.59,8376.22,1639.37
6705,454,2024-11-06,10080.96,7317.84,2763.12
6706,454,2024-12-18,11464.22,9919.59,1544.63
6707,454,2025-01-07,10219.55,7056.69,3162.86
6708,454,2025-02-16,12094.12,7263.85,4830.27
6709,454,2025-03-22,9808.14,6204.9,3603.24
6710,454,2025-04-13,10929.85,7123.58,3806.27
6711,454,2025-05-13,9669.54,6700.19,2969.35
6712,454,2025-06-11,12190.58,8373.3,3817.28
6713,454,2025-07-19,10192.31,8321.82,1870.49
6714,455,2022-12-05,157.11,122.14,34.97
6715,455,2023-01-17,227.58,143.31,84.27
6716,455,2023-02-09,166.26,128.66,37.6
6717,455,2023-03-19,214.61,156.07,58.54
6718,456,2023-12-05,4999.13,3109.69,1889.44
6719,456,2024-01-19,5890.35,4707.85,1182.5
6720,456,2024-02-12,6254.55,4119.39,2135.16
6721,456,2024-03-18,5558.69,4183.84,1374.85
6722,456,2024-04-13,7350.71,4792.97,2557.74
6723,456,2024-05-17,6953.1,3714.39,3238.71
6724,456,2024-06-15,5744.45,4563.23,1181.22
6725,456,2024-07-07,5944.29,3467.19,2477.1
6726,456,2024-08-16,6517.93,3553.93,2964.0
6727,456,2024-09-11,6875.87,5025.23,1850.64
6728,456,2024-10-12,6395.5,4396.0,1999.5
6729,456,2024-11-09,4948.2,3438.51,1509.69
6730,456,2024-12-09,5117.81,3072.86,2044.95
6731,456,2025-01-02,5643.62,3745.46,1898.16
6732,456,2025-01-26,7348.92,5174.73,2174.19
6733,456,2025-02-23,6462.69,3912.68,2550.01
6734,457,2025-04-03,39558.32,20416.66,19141.66
6735,457,2025-05-06,30980.83,19541.3,11439.53
6736,457,2025-05-22,37841.2,19035.21,18805.99
6737,457,2025-07-05,37075.15,29022.11,8053.04
6738,458,2024-03-02,2503.37,2155.97,347.4
6739,458,2024-03-25,2653.02,1896.82,756.2
6740,458,2024-04-28,2866.38,2534.84,331.54
6741,458,2024-05-21,2693.17,2061.43,631.74
6742,458,2024-06-27,2119.04,1329.62,789.42
6743,458,2024-07-31,2454.22,1787.3,666.92
6744,458,2024-08-20,2564.65,2173.19,391.46
6745,458,2024-09-27,2803.17,2091.03,712.14
6746,458,2024-11-03,2253.81,1418.07,835.74
6747,458,2024-11-23,2477.4,1288.56,1188.84
6748,458,2024-12-18,2742.91,2249.84,493.07
6749,458,2025-01-21,2682.49,1371.16,1311.33
6750,458,2025-02-21,2029.78,1550.06,479.72
6751,458,2025-03-30,2084.72,1630.42,454.3
6752,458,2025-05-05,2119.57,1302.19,817.38
6753,458,2025-06-01,2043.55,1705.28,338.27
6754,458,2025-06-17,2736.99,1433.56,1303.43
6755,458,2025-07-26,2063.19,1402.17,661.02
6756,459,2021-11-05,9529.09,6299.86,3229.23
6757,459,2021-11-24,9167.9,6476.94,2690.96
6758,459,2021-12-31,7870.98,6061.4,1809.58
6759,459,2022-01-31,9743.96,6107.99,3635.97
6760,459,2022-03-12,8633.72,4658.21,3975.51
6761,459,2022-04-05,8777.37,6898.25,1879.12
6762,459,2022-05-01,7009.44,4965.2,2044.24
6763,459,2022-06-01,6815.81,3874.43,2941.38
6764,459,2022-06-25,7024.82,5744.07,1280.75
6765,459,2022-07-24,8216.28,5811.35,2404.93
6766,459,2022-09-05,7230.44,5619.25,1611.19
6767,459,2022-09-20,9361.42,5639.44,3721.98
6768,459,2022-10-29,7137.13,4099.78,3037.35
6769,459,2022-12-02,8587.33,5051.18,3536.15
6770,459,2022-12-28,8632.1,4492.88,4139.22
6771,459,2023-01-26,7500.04,6279.1,1220.94
6772,459,2023-02-27,9044.89,5142.29,3902.6
6773,460,2019-03-06,422.22,360.9,61.32
6774,460,2019-04-08,514.64,270.28,244.36
6775,460,2019-05-01,364.36,216.1,148.26
6776,460,2019-06-10,397.01,215.98,181.03
6777,460,2019-06-23,502.37,451.15,51.22
6778,460,2019-07-24,375.18,217.03,158.15
6779,460,2019-08-23,517.02,444.18,72.84
6780,460,2019-10-07,422.9,356.3,66.6
6781,460,2019-10-29,374.03,282.63,91.4
6782,460,2019-12-08,443.88,258.33,185.55
6783,460,2019-12-23,537.7,378.17,159.53
6784,460,2020-01-17,515.8,261.34,254.46
6785,460,2020-02-27,460.49,375.14,85.35
6786,460,2020-04-04,473.48,297.04,176.44
6787,460,2020-04-20,449.8,366.28,83.52
6788,460,2020-06-03,371.45,324.04,47.41
6789,460,2020-07-01,466.56,381.09,85.47
6790,461,2022-02-04,1979.55,1552.23,427.32
6791,461,2022-02-27,2265.4,1744.72,520.68
6792,461,2022-04-12,1895.89,1344.65,551.24
6793,461,2022-04-29,1893.07,1144.59,748.48
6794,462,2024-11-26,568.64,296.42,272.22
6795,462,2025-01-02,467.8,275.24,192.56
6796,462,2025-01-31,580.05,405.54,174.51
6797,462,2025-02-23,425.96,305.83,120.13
6798,462,2025-03-28,497.96,433.0,64.96
6799,462,2025-04-30,491.57,344.73,146.84
6800,462,2025-05-26,599.51,437.9,161.61
6801,462,2025-07-06,485.4,284.49,200.91
6802,463,2024-08-07,18306.3,14768.12,3538.18
6803,463,2024-09-04,19004.23,13792.99,5211.24
6804,463,2024-10-04,17157.58,10791.19,6366.39
6805,463,2024-11-20,18545.25,15437.79,3107.46
6806,463,2024-12-10,15935.95,13393.66,2542.29
6807,463,2025-01-05,18120.77,14815.56,3305.21
6808,463,2025-02-21,16779.02,13409.68,3369.34
6809,463,2025-03-18,15317.29,8166.32,7150.97
6810,463,2025-04-20,18772.89,15824.87,2948.02
6811,463,2025-05-18,19234.55,15417.65,3816.9
6812,463,2025-06-19,14599.3,9314.64,5284.66
6813,463,2025-07-19,20383.05,16564.1,3818.95
6814,464,2025-03-18,1510.05,1248.81,261.24
6815,464,2025-04-15,1579.88,841.7,738.18
6816,464,2025-05-19,1979.94,1122.93,857.01
6817,464,2025-06-19,1750.12,1422.68,327.44
6818,464,2025-07-03,1992.08,1643.55,348.53
6819,465,2024-12-11,1655.3,1023.97,631.33
6820,465,2024-12-31,1851.62,1038.03,813.59
6821,465,2025-02-01,1660.23,1084.48,575.75
6822,466,2021-06-11,10545.78,8531.46,2014.32
6823,467,2021-05-07,10570.13,8670.14,1899.99
6824,467,2021-06-13,12687.97,6742.3,5945.67
6825,467,2021-06-28,10919.12,6892.45,4026.67
6826,467,2021-08-01,12841.74,8339.83,4501.91
6827,467,2021-09-06,13461.74,7667.21,5794.53
6828,467,2021-10-11,11432.4,8165.68,3266.72
6829,467,2021-11-11,13748.41,11323.49,2424.92
6830,467,2021-12-10,9310.43,4920.33,4390.1
6831,467,2021-12-22,11074.11,8342.37,2731.74
6832,467,2022-02-03,11475.11,9037.51,2437.6
6833,467,2022-02-26,13100.81,10629.79,2471.02
6834,467,2022-04-02,9538.71,8442.72,1095.99
6835,467,2022-05-02,10597.29,6650.47,3946.82
6836,467,2022-05-24,10358.79,5972.8,4385.99
6837,467,2022-07-08,11031.95,8040.67,2991.28
6838,467,2022-07-28,9561.23,6181.49,3379.74
6839,467,2022-08-25,13753.21,11151.9,2601.31
6840,467,2022-10-04,12979.04,10344.45,2634.59
6841,467,2022-10-27,9476.63,5408.52,4068.11
6842,467,2022-11-29,12439.07,10469.77,1969.3
6843,467,2023-01-01,12424.76,7145.24,5279.52
6844,467,2023-02-03,12968.55,10394.92,2573.63
6845,467,2023-02-19,13361.88,9976.32,3385.56
6846,467,2023-03-22,9822.88,8444.49,1378.39
6847,467,2023-04-15,11420.18,9211.26,2208.92
6848,467,2023-05-18,10236.02,6352.47,3883.55
6849,467,2023-06-15,12927.16,10021.76,2905.4
6850,467,2023-07-31,11393.29,5942.58,5450.71
6851,467,2023-09-01,9395.68,5461.88,3933.8
6852,467,2023-09-27,13503.32,11460.99,2042.33
6853,467,2023-10-17,13873.77,9881.78,3991.99
6854,467,2023-11-24,10177.06,7036.4,3140.66
6855,467,2023-12-29,11039.45,8227.32,2812.13
6856,467,2024-01-12,11188.6,6950.73,4237.87
6857,467,2024-02-15,12491.48,10917.37,1574.11
6858,467,2024-03-16,11593.31,7743.96,3849.35
6859,467,2024-04-26,10372.8,7942.44,2430.36
6860,467,2024-05-24,12108.94,8825.31,3283.63
6861,467,2024-06-12,10283.98,6264.84,4019.14
6862,467,2024-07-27,13777.83,7819.89,5957.94
6863,467,2024-08-14,12688.25,9440.39,3247.86
6864,467,2024-09-08,11358.02,8550.07,2807.95
6865,467,2024-10-10,13341.88,9615.05,3726.83
6866,467,2024-11-19,10213.65,8874.58,1339.07
6867,467,2024-12-16,12557.84,9618.16,2939.68
6868,467,2025-01-15,9628.03,7982.91,1645.12
6869,467,2025-02-05,12967.6,11116.81,1850.79
6870,467,2025-03-22,12601.57,6592.22,6009.35
6871,467,2025-04-18,10347.27,7148.98,3198.29
6872,467,2025-05-08,13900.4,10490.9,3409.5
6873,467,2025-06-11,10885.52,9448.17,1437.35
6874,467,2025-07-11,9988.73,6973.28,3015.45
6875,468,2025-02-27,1832.96,945.23,887.73
6876,468,2025-03-30,2107.36,1414.01,693.35
6877,468,2025-04-30,1612.54,868.19,744.35
6878,468,2025-05-23,1622.66,1374.94,247.72
6879,468,2025-06-29,2037.24,1174.16,863.08
6880,468,2025-07-25,2181.16,1191.5,989.66
6881,469,2024-10-25,1573.36,1062.82,510.54
6882,469,2024-11-22,1162.01,1000.18,161.83
6883,469,2024-12-20,1426.2,929.01,497.19
6884,469,2025-01-08,1525.92,1193.63,332.29
6885,469,2025-02-16,1322.57,826.82,495.75
6886,469,2025-03-25,1362.55,695.45,667.1
6887,469,2025-04-06,1408.58,749.21,659.37
6888,469,2025-05-22,1410.15,907.16,502.99
6889,470,2023-07-29,7919.56,4244.6,3674.96
6890,470,2023-08-31,5819.4,4915.96,903.44
6891,470,2023-09-16,6766.2,5105.29,1660.91
6892,470,2023-10-24,6078.59,5431.09,647.5
6893,470,2023-11-17,7894.51,6916.08,978.43
6894,470,2024-01-03,5955.24,4382.61,1572.63
6895,470,2024-01-17,8066.31,4682.36,3383.95
6896,470,2024-02-14,7680.18,4659.73,3020.45
6897,470,2024-03-30,6423.1,3964.17,2458.93
6898,470,2024-04-21,6602.71,3592.61,3010.1
6899,470,2024-05-26,7469.29,6232.06,1237.23
6900,470,2024-06-22,5573.47,4180.49,1392.98
6901,470,2024-07-15,7199.03,6066.3,1132.73
6902,470,2024-08-18,6582.07,5385.73,1196.34
6903,470,2024-09-20,5567.62,3321.74,2245.88
6904,470,2024-10-15,5751.25,3632.29,2118.96
6905,470,2024-11-17,6546.6,4760.96,1785.64
6906,470,2024-12-27,7366.08,3841.5,3524.58
6907,470,2025-01-17,7747.06,4638.9,3108.16
6908,471,2019-02-19,1337.38,885.3,452.08
6909,471,2019-03-21,1356.04,1204.25,151.79
6910,471,2019-04-20,1702.8,857.77,845.03
6911,471,2019-06-01,1459.78,849.1,610.68
6912,471,2019-06-29,1590.05,802.11,787.94
6913,471,2019-08-05,1514.16,846.24,667.92
6914,471,2019-08-26,1467.66,1305.65,162.01
6915,471,2019-10-04,1354.05,931.76,422.29
6916,472,2023-06-10,5702.64,4098.49,1604.15
6917,472,2023-07-26,7528.27,4876.23,2652.04
6918,472,2023-08-14,7160.38,5442.24,1718.14
6919,472,2023-09-12,5789.98,3819.36,1970.62
6920,472,2023-10-07,5968.34,3685.28,2283.06
6921,472,2023-11-19,7701.85,5987.89,1713.96
6922,472,2023-12-08,6816.85,4607.23,2209.62
6923,473,2024-05-06,11729.09,9450.07,2279.02
6924,473,2024-06-10,13262.22,10175.52,3086.7
6925,473,2024-07-08,12234.01,7863.62,4370.39
6926,473,2024-08-01,15276.12,12470.12,2806.0
6927,473,2024-08-27,16097.36,12504.71,3592.65
6928,473,2024-09-29,14027.9,10697.32,3330.58
6929,473,2024-11-04,15305.53,13258.41,2047.12
6930,473,2024-12-12,16220.17,14006.12,2214.05
6931,473,2024-12-30,14676.63,8215.74,6460.89
6932,473,2025-02-11,16543.62,8630.18,7913.44
6933,473,2025-02-23,16134.13,10752.51,5381.62
6934,473,2025-04-12,13405.15,11817.35,1587.8
6935,473,2025-05-11,15896.02,13308.95,2587.07
6936,473,2025-05-29,16849.08,12009.56,4839.52
6937,473,2025-07-07,13025.63,9713.6,3312.03
6938,475,2025-07-04,1096.14,567.88,528.26
6939,476,2025-07-24,4510.67,2296.52,2214.15
6940,477,2024-06-07,4960.64,2678.36,2282.28
6941,477,2024-07-13,4052.82,3498.67,554.15
6942,477,2024-08-10,5240.66,4046.01,1194.65
6943,477,2024-09-06,5416.76,4164.24,1252.52
6944,477,2024-09-26,5181.43,3301.51,1879.92
6945,477,2024-11-05,4861.2,4038.87,822.33
6946,477,2024-12-09,4015.02,2187.38,1827.64
6947,477,2024-12-23,4444.73,2351.2,2093.53
6948,477,2025-02-03,4221.27,2615.75,1605.52
6949,477,2025-03-11,4494.77,2265.23,2229.54
6950,477,2025-03-30,5019.57,3245.44,1774.13
6951,477,2025-04-28,4182.84,2338.23,1844.61
6952,477,2025-05-28,5033.81,3492.69,1541.12
6953,478,2024-05-24,8081.76,5095.23,2986.53
6954,478,2024-06-10,7993.0,4140.3,3852.7
6955,478,2024-07-18,7420.28,3840.46,3579.82
6956,478,2024-08-18,7752.15,4936.38,2815.77
6957,478,2024-09-18,7619.53,3929.31,3690.22
6958,478,2024-10-04,7865.33,4965.74,2899.59
6959,478,2024-11-14,8522.19,6728.67,1793.52
6960,478,2024-12-06,8045.95,4127.57,3918.38
6961,478,2025-01-06,8565.95,7046.41,1519.54
6962,478,2025-02-14,6898.25,6049.36,848.89
6963,478,2025-03-08,8008.82,5487.24,2521.58
6964,478,2025-04-15,8125.06,7092.03,1033.03
6965,478,2025-05-04,8705.05,5834.22,2870.83
6966,478,2025-06-03,9260.9,4868.37,4392.53
6967,478,2025-07-12,6613.89,5820.82,793.07
6968,479,2024-10-08,4462.12,2263.5,2198.62
6969,479,2024-11-18,4687.73,2828.17,1859.56
6970,479,2024-12-27,4118.77,2824.54,1294.23
6971,479,2025-01-08,5090.94,4469.0,621.94
6972,479,2025-02-08,4885.88,4202.65,683.23
6973,479,2025-03-15,4181.12,3096.85,1084.27
6974,479,2025-04-10,3977.44,3558.19,419.25
6975,480,2025-04-25,611.76,386.04,225.72
6976,480,2025-05-22,593.11,480.72,112.39
6977,480,2025-06-17,575.74,327.76,247.98
6978,481,2022-03-06,26055.02,19257.76,6797.26
6979,482,2025-06-24,6826.29,4544.19,2282.1
6980,482,2025-07-27,5249.49,4318.78,930.71
6981,483,2021-02-17,9396.71,6135.56,3261.15
6982,483,2021-03-10,7947.92,6818.85,1129.07
6983,483,2021-04-06,8608.74,6901.7,1707.04
6984,483,2021-05-16,6708.35,3897.97,2810.38
6985,483,2021-06-15,7998.22,7186.32,811.9
6986,483,2021-06-28,8914.84,6457.18,2457.66
6987,483,2021-08-09,8290.21,6828.13,1462.08
6988,483,2021-09-01,8439.41,5511.31,2928.1
6989,483,2021-10-16,8035.13,5245.57,2789.56
6990,483,2021-11-08,6716.29,5102.57,1613.72
6991,484,2023-10-29,5105.19,3784.82,1320.37
6992,484,2023-11-26,4170.14,3477.01,693.13
6993,484,2024-01-06,4544.21,3918.18,626.03
6994,484,2024-02-04,5132.75,3740.11,1392.64
6995,484,2024-03-07,5106.0,4426.24,679.76
6996,484,2024-04-05,3814.42,2312.21,1502.21
6997,484,2024-04-24,4994.53,4306.39,688.14
6998,484,2024-06-07,4232.37,2288.36,1944.01
6999,485,2021-08-24,8006.58,4984.75,3021.83
7000,485,2021-10-07,7098.59,5696.75,1401.84
7001,485,2021-11-08,8938.42,6428.37,2510.05
7002,485,2021-12-01,9203.16,5397.16,3806.0
7003,485,2022-01-01,9874.91,5334.98,4539.93
7004,485,2022-01-21,7775.54,6757.65,1017.89
7005,485,2022-03-09,6884.64,5827.39,1057.25
7006,485,2022-03-24,7979.71,5886.04,2093.67
7007,486,2023-11-25,5947.29,3546.52,2400.77
7008,486,2024-01-01,7503.96,6463.64,1040.32
7009,486,2024-01-19,5750.07,4996.1,753.97
7010,486,2024-03-02,7494.89,4810.71,2684.18
7011,486,2024-04-02,7440.17,4991.88,2448.29
7012,486,2024-04-15,8231.77,6955.68,1276.09
7013,486,2024-05-18,8236.12,7360.19,875.93
7014,486,2024-06-15,7849.51,6706.65,1142.86
7015,486,2024-07-19,8227.69,4278.39,3949.3
7016,486,2024-08-12,8074.1,6554.94,1519.16
7017,486,2024-09-09,8475.56,7082.34,1393.22
7018,486,2024-10-24,6109.95,4589.09,1520.86
7019,486,2024-11-24,5835.03,4209.83,1625.2
7020,487,2024-09-03,9055.87,7212.47,1843.4
7021,487,2024-10-07,10034.26,6059.35,3974.91
7022,487,2024-11-09,10197.36,7636.01,2561.35
7023,487,2024-11-30,9441.54,6822.37,2619.17
7024,487,2025-01-03,9667.61,7886.79,1780.82
7025,487,2025-02-14,8260.63,5303.47,2957.16
7026,487,2025-03-09,8576.98,6279.71,2297.27
7027,487,2025-04-02,8378.07,5290.64,3087.43
7028,487,2025-04-29,9541.73,8452.23,1089.5
7029,487,2025-06-09,7996.87,4855.48,3141.39
7030,487,2025-07-03,8650.51,6744.57,1905.94
7031,488,2024-09-21,1769.36,1418.29,351.07
7032,488,2024-10-02,1319.89,716.3,603.59
7033,488,2024-11-08,1214.04,826.08,387.96
7034,488,2024-12-17,1319.59,1096.7,222.89
7035,488,2025-01-08,1483.11,1050.89,432.22
7036,488,2025-01-29,1574.06,1062.18,511.88
7037,488,2025-03-01,1371.98,1047.29,324.69
7038,488,2025-04-04,1395.48,746.94,648.54
7039,488,2025-05-19,1647.33,1215.33,432.0
7040,488,2025-05-30,1789.0,1526.66,262.34
7041,488,2025-07-18,1449.71,1234.32,215.39
7042,489,2020-02-13,4380.24,3690.47,689.77
7043,489,2020-03-23,3600.02,2257.32,1342.7
7044,489,2020-04-24,4968.42,3582.72,1385.7
7045,489,2020-05-28,4403.89,3363.26,1040.63
7046,489,2020-06-17,4055.66,3624.59,431.07
7047,489,2020-07-30,4260.08,3667.73,592.35
7048,489,2020-08-16,4160.13,2822.48,1337.65
7049,489,2020-09-21,4379.24,2382.42,1996.82
7050,489,2020-10-29,3939.29,2216.2,1723.09
7051,490,2025-04-26,20259.01,15974.78,4284.23
7052,490,2025-05-29,20817.19,15250.87,5566.32
7053,490,2025-06-17,18152.37,13115.4,5036.97
7054,490,2025-07-21,19518.71,15107.7,4411.01
7055,491,2025-02-01,518.34,455.16,63.18
7056,491,2025-03-05,519.02,437.78,81.24
7057,491,2025-03-27,518.49,439.12,79.37
7058,491,2025-05-02,518.56,323.44,195.12
7059,491,2025-05-30,618.42,393.14,225.28
7060,491,2025-06-22,580.85,385.26,195.59
7061,492,2025-03-22,12590.98,7185.28,5405.7
7062,492,2025-04-11,15437.47,11861.31,3576.16
7063,492,2025-05-18,12474.41,10658.09,1816.32
7064,492,2025-06-15,14099.42,8823.85,5275.57
7065,492,2025-07-12,13739.55,11432.26,2307.29
7066,493,2024-03-25,19476.12,11065.2,8410.92
7067,493,2024-05-05,19165.06,10554.91,8610.15
7068,493,2024-06-05,17908.37,11955.18,5953.19
7069,493,2024-06-30,23657.71,17295.72,6361.99
7070,493,2024-07-23,22680.12,14164.79,8515.33
7071,494,2024-07-29,21609.09,12177.93,9431.16
7072,494,2024-08-27,23921.99,21049.6,2872.39
7073,494,2024-09-12,28539.61,24143.48,4396.13
7074,494,2024-10-25,29216.42,16685.58,12530.84
7075,494,2024-11-09,25639.71,21685.23,3954.48
7076,494,2024-12-21,25427.27,20206.67,5220.6
7077,494,2025-01-20,22226.11,14435.77,7790.34
7078,495,2019-05-08,716.04,505.24,210.8
7079,495,2019-06-15,757.95,401.72,356.23
7080,495,2019-07-22,761.95,477.78,284.17
7081,495,2019-08-22,784.66,520.62,264.04
7082,495,2019-09-14,810.38,438.38,372.0
7083,495,2019-10-13,786.64,660.83,125.81
7084,495,2019-11-01,828.9,495.77,333.13
7085,495,2019-12-10,569.84,381.58,188.26
7086,495,2019-12-30,660.32,425.38,234.94
7087,495,2020-02-16,662.15,414.48,247.67
7088,495,2020-03-19,780.85,473.04,307.81
7089,495,2020-04-03,676.95,435.34,241.61
7090,495,2020-05-18,780.83,623.72,157.11
7091,496,2024-10-01,22415.6,11469.47,10946.13
7092,496,2024-10-27,31578.72,26250.42,5328.3
7093,496,2024-12-02,28077.08,15740.74,12336.34
7094,496,2024-12-19,22982.17,14669.79,8312.38
7095,496,2025-01-13,29276.43,18286.71,10989.72
7096,496,2025-02-22,24698.08,19777.45,4920.63
7097,496,2025-03-26,21534.76,16504.95,5029.81
7098,496,2025-04-21,32075.66,21249.8,10825.86
7099,496,2025-05-21,29019.86,20591.78,8428.08
7100,496,2025-06-15,27458.0,20675.71,6782.29
7101,496,2025-07-22,31203.28,16819.32,14383.96
7102,497,2016-10-09,6227.28,5196.59,1030.69
