transaction_id,account_id,transaction_type,amount,transaction_date,description,status,recipient_account_id
8491,301,إيداع,4550.46,2025-06-17 16:24:08.463708,Iure alias explicabo id reprehenderit.,فاشلة,
8492,805,تحويل,746.89,2022-06-26 12:26:57.485859,Mollitia id deserunt sequi odit totam magnam.,ناجحة,482.0
8493,14,دفع فواتير,1765.02,2023-12-07 02:06:10.416408,Ipsa doloribus nam perferendis.,فاشلة,
8494,678,سحب,2088.46,2023-08-10 19:24:08.775110,Ut eum debitis sequi.,معلقة,
8495,851,إيداع,4711.49,2024-07-15 08:16:35.568426,Commodi labore dolore eos placeat nam ullam a.,ناجحة,
8496,988,سحب,2831.58,2025-07-10 11:33:50.875279,Repellat cupiditate labore repellendus cumque est exercitationem.,ناجحة,
8497,968,دفع فواتير,793.81,2021-02-28 17:53:04.227682,Ipsa nisi quo dolore laborum ipsum ad itaque.,ناجحة,
8498,422,سحب,3665.21,2025-04-03 08:06:50.724483,Dolorum deserunt aspernatur asperiores sunt laboriosam possimus.,فاشلة,
8499,185,سحب,3590.76,2024-07-26 03:47:57.271170,Sapiente et neque ratione.,فاشلة,
8500,109,سحب,616.89,2025-06-17 09:35:23.876216,Maxime vel delectus veritatis illum.,ناجحة,
8501,630,تحويل,3830.49,2021-01-21 07:50:53.020534,Iusto cum consequatur velit.,ناجحة,697.0
8502,903,إيداع,2517.65,2018-05-10 13:57:55.020774,Est facere sapiente perspiciatis dicta debitis.,ناجحة,
8503,942,إيداع,2076.72,2021-02-11 17:44:26.627049,Fuga modi consectetur deserunt molestias molestias.,فاشلة,
8504,8,سحب,719.27,2024-02-21 18:01:30.819541,Aliquid vel commodi deserunt iusto.,ناجحة,
8505,555,إيداع,927.65,2025-01-22 16:40:30.283403,Magnam unde asperiores quidem natus repellendus voluptate.,ناجحة,
8506,102,سحب,1088.15,2025-02-22 14:51:49.768418,Nesciunt porro voluptatibus et alias fugit ipsa.,معلقة,
8507,148,دفع فواتير,1392.72,2024-10-15 21:02:49.922248,Ducimus saepe corrupti harum.,فاشلة,
8508,519,تحويل,1110.76,2022-02-13 15:57:28.109354,Dolor exercitationem blanditiis dolorum dolore odit corrupti.,ناجحة,233.0
8509,165,إيداع,136.6,2025-05-01 10:50:15.091917,Expedita placeat porro quod reprehenderit.,فاشلة,
8510,434,دفع فواتير,490.77,2025-04-10 16:56:32.590943,Mollitia vero laboriosam saepe esse explicabo.,ناجحة,
8511,416,سحب,505.91,2025-06-22 08:22:13.001470,Repudiandae libero facere numquam asperiores nihil deserunt eveniet.,فاشلة,
8512,272,تحويل,1696.2,2025-06-18 21:51:22.665533,Soluta ex magni sapiente.,ناجحة,657.0
8513,967,إيداع,216.67,2024-06-08 17:41:59.858783,Excepturi neque quaerat pariatur.,ناجحة,
8514,380,دفع فواتير,1327.98,2024-11-10 19:22:54.600422,Dignissimos architecto dolorum tempore suscipit.,ناجحة,
8515,978,إيداع,4198.69,2016-07-07 14:40:44.698818,Rerum doloribus inventore perspiciatis vero.,معلقة,
8516,914,تحويل,96.67,2025-07-17 03:08:27.186242,Et eum perferendis temporibus architecto explicabo sunt modi.,فاشلة,963.0
8517,96,دفع فواتير,843.88,2021-10-24 01:13:25.511558,Corrupti error quis alias a.,ناجحة,
8518,422,تحويل,1486.36,2024-11-10 13:26:05.164264,Labore quam officiis.,ناجحة,369.0
8519,308,تحويل,4170.47,2025-05-23 16:39:26.015338,Tempore soluta laborum.,معلقة,346.0
8520,611,دفع فواتير,3187.54,2019-07-23 19:04:30.855723,Possimus amet voluptates enim voluptas in.,ناجحة,
8521,928,إيداع,1013.72,2025-07-16 07:48:51.091169,Optio mollitia quisquam.,فاشلة,
8522,492,دفع فواتير,3608.84,2025-02-08 23:14:26.514130,Nostrum maiores autem.,ناجحة,
8523,238,دفع فواتير,4917.6,2023-12-15 17:16:07.708478,Non sed voluptates soluta voluptas quas eum.,معلقة,
8524,878,إيداع,4791.61,2025-07-04 15:15:16.180114,Maxime mollitia quasi soluta.,ناجحة,
8525,232,تحويل,4282.33,2024-09-17 11:33:08.628544,Aperiam labore suscipit alias dolorem vero saepe.,ناجحة,329.0
8526,109,دفع فواتير,2214.68,2025-07-07 01:24:45.876018,Vitae culpa nobis.,فاشلة,
8527,721,تحويل,3142.05,2025-05-11 03:42:46.351378,Ipsum velit nemo quod a deserunt saepe pariatur.,ناجحة,89.0
8528,966,دفع فواتير,4127.99,2024-06-20 14:21:36.110175,Eligendi repellendus inventore quaerat dolor eos eos.,فاشلة,
8529,351,دفع فواتير,4136.91,2024-05-13 22:51:52.824358,Consequuntur suscipit repellat minus enim modi nemo.,فاشلة,
8530,650,تحويل,171.93,2017-12-05 03:26:06.604650,Architecto quod quam odio inventore repellendus.,ناجحة,200.0
8531,1013,تحويل,81.08,2022-07-06 06:38:26.272378,Rem accusantium unde explicabo.,معلقة,344.0
8532,374,سحب,4995.73,2025-06-07 20:31:26.484308,Corrupti blanditiis placeat hic eligendi cumque.,فاشلة,
8533,379,سحب,193.55,2025-05-05 23:30:33.220062,Sed tempora harum numquam molestias.,فاشلة,
8534,194,دفع فواتير,3484.51,2024-11-16 20:11:36.523766,Eos ratione molestiae.,ناجحة,
8535,306,دفع فواتير,631.29,2024-08-24 02:10:37.558922,Eius amet tenetur velit asperiores odio.,فاشلة,
8536,262,إيداع,3444.96,2024-02-21 01:31:12.128111,Distinctio recusandae velit ipsam itaque blanditiis.,فاشلة,
8537,627,دفع فواتير,4453.05,2025-04-09 21:13:52.226641,Consequatur architecto incidunt unde consequatur.,فاشلة,
8538,354,إيداع,4329.58,2024-05-13 09:55:17.013705,Autem perspiciatis nulla accusantium ducimus esse possimus.,ناجحة,
8539,400,دفع فواتير,2088.23,2024-02-02 07:01:23.855226,Nobis iure consectetur placeat quisquam quasi.,فاشلة,
8540,731,دفع فواتير,74.38,2024-10-15 08:49:40.470552,Laudantium esse earum provident laudantium.,ناجحة,
8541,727,دفع فواتير,178.13,2020-03-22 13:29:32.161115,Veniam magni aut.,معلقة,
8542,304,دفع فواتير,709.59,2024-06-29 20:21:49.193188,Fuga facilis aspernatur ipsum minus.,ناجحة,
8543,399,سحب,3688.82,2025-04-23 09:18:50.646816,Fugiat ducimus temporibus ullam fugit omnis qui consectetur.,ناجحة,
8544,775,دفع فواتير,141.26,2021-05-08 08:27:19.364383,Similique nostrum pariatur aperiam aperiam magnam.,ناجحة,
8545,616,إيداع,3921.35,2024-12-29 01:14:17.548083,Magni a minus nisi doloribus voluptatum aspernatur ullam.,ناجحة,
8546,734,سحب,1239.8,2022-04-22 06:40:28.391781,Esse exercitationem repellat cum.,فاشلة,
8547,143,إيداع,2534.6,2025-03-12 21:32:37.241450,Quos optio facere fugit reprehenderit rerum.,ناجحة,
8548,739,إيداع,697.55,2023-09-12 10:40:41.465946,Minima laboriosam dignissimos.,ناجحة,
8549,342,سحب,3815.59,2025-05-02 18:44:28.315992,Distinctio velit adipisci qui.,معلقة,
8550,917,تحويل,4553.12,2023-03-07 01:27:35.319023,Incidunt omnis placeat eius aliquam cum pariatur.,ناجحة,34.0
8551,13,سحب,3591.09,2025-07-13 11:18:33.206530,Vel repellat consequatur accusamus possimus eaque quos.,معلقة,
8552,237,سحب,1260.16,2024-05-23 06:05:36.152099,Architecto magni molestiae modi reiciendis dolorum impedit assumenda.,معلقة,
8553,443,دفع فواتير,634.47,2024-04-02 22:32:33.798457,Fugiat consequatur quia perferendis dicta vero omnis unde.,ناجحة,
8554,745,سحب,4803.87,2024-11-27 08:37:52.968959,Sint porro deleniti sed odit commodi doloribus.,معلقة,
8555,197,دفع فواتير,4590.34,2022-06-01 02:13:32.552616,Quidem possimus atque accusamus id molestias ut.,ناجحة,
8556,561,دفع فواتير,2202.83,2025-04-10 05:17:43.973431,Nihil rem odio repellendus unde ipsam.,ناجحة,
8557,344,سحب,1420.64,2025-07-02 09:44:58.554702,Quia unde asperiores repellendus pariatur.,فاشلة,
8558,809,تحويل,3953.66,2025-07-13 16:35:33.012388,Aut eveniet esse dolorum culpa.,معلقة,253.0
8559,836,سحب,576.75,2023-10-18 10:19:35.107557,Corrupti id commodi natus repellat ipsa error.,فاشلة,
8560,420,إيداع,4666.27,2024-05-16 00:08:16.160433,Laboriosam facilis perferendis eos sequi atque.,فاشلة,
8561,1009,إيداع,1645.21,2024-11-29 23:58:26.720051,Omnis facere officiis veniam alias.,معلقة,
8562,238,إيداع,3853.87,2022-10-27 00:03:33.613065,Ullam illum architecto eaque tempore labore.,ناجحة,
8563,915,سحب,3486.57,2022-08-12 08:12:04.046832,Quam aperiam quam quis maxime.,معلقة,
8564,622,دفع فواتير,2266.27,2025-05-14 07:51:22.106664,Ab maiores autem odio recusandae modi eaque.,ناجحة,
8565,369,تحويل,4461.11,2024-08-03 07:47:56.779701,Laboriosam dolores beatae explicabo.,ناجحة,563.0
8566,375,إيداع,2661.93,2025-02-06 20:42:27.683637,Aliquid dolore voluptas nisi inventore asperiores.,معلقة,
8567,470,دفع فواتير,4019.67,2024-04-01 03:13:01.805835,Atque alias ad expedita at reiciendis asperiores.,ناجحة,
8568,897,سحب,2768.51,2024-10-08 04:22:42.295362,Sed nulla fugit voluptates.,ناجحة,
8569,140,تحويل,2575.17,2019-04-03 07:15:20.934156,Et possimus soluta.,معلقة,563.0
8570,88,إيداع,2505.24,2025-01-06 22:35:51.756621,Iusto eum tenetur veniam necessitatibus fugit.,فاشلة,
8571,514,سحب,4376.19,2020-08-26 14:04:18.884384,Tempore odit rerum consectetur esse.,معلقة,
8572,63,إيداع,1219.39,2024-06-21 11:09:57.255148,Laboriosam illum sequi earum excepturi dicta odio.,فاشلة,
8573,822,سحب,4195.19,2025-07-27 05:55:17.951202,Dicta et nisi molestiae voluptates voluptatum mollitia ipsam.,فاشلة,
8574,230,سحب,1727.6,2025-04-12 18:26:47.438863,Corporis vitae quo aut quibusdam.,فاشلة,
8575,449,سحب,2127.35,2025-06-23 02:00:39.906308,Illo cum incidunt veniam sapiente.,فاشلة,
8576,113,سحب,2478.5,2024-02-15 14:19:12.533660,Consequatur dignissimos dicta voluptas sed quam.,ناجحة,
8577,621,سحب,1019.47,2025-01-30 19:37:06.738865,Eveniet aliquam ab molestias alias.,معلقة,
8578,668,دفع فواتير,1866.58,2025-01-31 05:23:14.120275,Animi quisquam et dolores.,معلقة,
8579,402,دفع فواتير,3717.09,2025-07-17 21:16:55.369239,Ipsum dolores ab totam aspernatur aliquid quasi.,فاشلة,
8580,982,إيداع,613.32,2023-09-14 17:35:54.511537,Quidem reiciendis quibusdam voluptatem.,فاشلة,
8581,294,تحويل,393.67,2025-07-08 04:17:23.794816,Quaerat blanditiis pariatur repellendus.,ناجحة,460.0
8582,876,سحب,854.09,2022-09-14 10:31:45.029561,Ipsum fugit libero commodi natus dolorum.,فاشلة,
8583,911,تحويل,4142.28,2025-03-26 16:53:56.038095,Quam atque illo ut itaque aperiam sit repellendus.,فاشلة,714.0
8584,583,دفع فواتير,1475.96,2024-10-14 09:07:54.208552,Reiciendis possimus quod excepturi fugit velit.,ناجحة,
8585,894,دفع فواتير,4395.17,2023-10-28 11:54:01.137390,Ab voluptatum quos dignissimos perferendis earum.,معلقة,
8586,213,سحب,3229.84,2025-05-03 13:51:35.857577,Tempora ab architecto ipsam.,ناجحة,
8587,712,سحب,4550.24,2024-07-21 16:43:32.874797,Nesciunt minus quod odit consequuntur nesciunt id.,ناجحة,
8588,463,تحويل,1920.61,2025-04-15 18:06:29.602348,Illo dolorum laudantium cumque magni explicabo.,فاشلة,389.0
8589,775,إيداع,3639.47,2023-03-30 03:03:44.985013,Ipsum reprehenderit aspernatur.,ناجحة,
8590,223,تحويل,4248.94,2025-03-20 04:40:25.102717,Exercitationem nisi neque omnis earum velit.,فاشلة,268.0
8591,478,تحويل,2721.7,2025-05-27 20:54:25.905730,Voluptatum quo magnam aliquid quo recusandae adipisci.,معلقة,407.0
8592,588,دفع فواتير,1280.06,2025-04-04 11:50:56.161742,Vitae ut deleniti quo.,فاشلة,
8593,783,إيداع,386.64,2024-06-29 18:44:27.163048,Vitae inventore ab consequuntur commodi porro.,ناجحة,
8594,845,تحويل,3605.53,2025-07-22 14:24:58.243658,Corrupti ullam provident quos consectetur laborum.,ناجحة,761.0
8595,245,سحب,1216.08,2025-02-20 21:25:15.381994,Ullam nisi explicabo eligendi veniam laborum quam.,ناجحة,
8596,602,إيداع,3843.53,2025-03-15 03:40:33.964120,Delectus fugiat reprehenderit quia expedita vel cumque.,فاشلة,
8597,541,سحب,1024.61,2024-10-22 05:14:05.200374,Officia iusto delectus pariatur amet nisi.,فاشلة,
8598,781,تحويل,1827.58,2024-07-20 20:39:28.518062,Sequi animi quasi.,فاشلة,538.0
8599,600,إيداع,1410.7,2025-04-24 21:25:10.679460,Reprehenderit consectetur optio.,ناجحة,
8600,928,تحويل,1839.45,2024-10-04 06:11:50.637030,Nesciunt voluptatum distinctio natus et et similique.,ناجحة,737.0
8601,984,دفع فواتير,2945.58,2024-08-11 06:30:50.699953,Asperiores natus dolore dolore praesentium consequatur.,معلقة,
8602,64,إيداع,3931.8,2024-06-24 07:50:05.442965,Commodi nesciunt fuga maxime.,ناجحة,
8603,702,دفع فواتير,2314.32,2024-02-12 15:18:41.614351,Ipsa repellendus sapiente esse tempora numquam.,فاشلة,
8604,790,دفع فواتير,3706.43,2023-10-03 19:34:40.783170,Recusandae optio fugit eius architecto repellat eligendi veritatis.,معلقة,
8605,929,دفع فواتير,1121.03,2023-05-12 09:54:17.835078,Molestiae qui eveniet alias quo placeat.,فاشلة,
8606,831,دفع فواتير,2703.13,2025-07-15 15:06:37.314106,Voluptatibus sunt nesciunt magni nisi rem voluptate.,معلقة,
8607,826,إيداع,2078.79,2024-01-31 19:33:22.089734,Eveniet explicabo minus illum.,فاشلة,
8608,925,تحويل,1828.51,2024-02-03 00:10:31.013076,Ipsam impedit inventore reprehenderit exercitationem quasi.,فاشلة,917.0
8609,657,دفع فواتير,854.19,2025-01-30 03:12:00.754833,Repellat aliquam incidunt explicabo error cum animi.,ناجحة,
8610,221,إيداع,4385.0,2025-02-22 00:38:37.273787,Ex mollitia nostrum commodi.,معلقة,
8611,482,دفع فواتير,1473.67,2023-02-04 04:55:38.747750,Natus commodi vel quia libero.,ناجحة,
8612,156,تحويل,4465.91,2024-03-05 10:45:28.275262,Eligendi sint eos suscipit tempore.,ناجحة,767.0
8613,305,دفع فواتير,3533.07,2021-10-13 16:45:02.321841,Numquam et a architecto.,ناجحة,
8614,804,تحويل,4199.75,2025-03-19 23:34:42.502778,Saepe assumenda nam possimus.,معلقة,20.0
8615,228,سحب,4017.02,2025-07-02 03:01:25.473339,Magnam temporibus minus veniam sapiente ad asperiores.,ناجحة,
8616,546,سحب,1319.38,2023-02-23 16:39:07.273895,Dignissimos vero et expedita dicta quaerat.,معلقة,
8617,465,إيداع,326.47,2025-02-25 18:01:58.690084,Commodi consectetur vel nisi adipisci.,فاشلة,
8618,356,تحويل,2812.76,2022-10-28 09:09:17.839367,Eum doloribus nam harum libero nostrum illo.,ناجحة,647.0
8619,398,سحب,2327.63,2016-08-04 01:54:08.065744,Mollitia aperiam voluptas.,معلقة,
8620,1000,سحب,1750.69,2025-03-21 22:26:56.594635,Porro accusamus illo enim.,فاشلة,
8621,786,سحب,1595.97,2025-04-23 21:02:25.527138,Neque expedita perferendis aperiam quasi saepe.,معلقة,
8622,777,إيداع,116.51,2024-02-26 13:53:14.646077,Sit minima sapiente perspiciatis.,ناجحة,
8623,296,سحب,1020.63,2025-04-03 09:07:20.924174,Ab eius recusandae ratione pariatur.,فاشلة,
8624,766,سحب,3380.77,2025-07-18 15:19:39.126488,Distinctio voluptates saepe doloribus cum labore aliquam.,معلقة,
8625,257,إيداع,202.47,2023-06-26 03:02:30.294256,Harum adipisci ad perferendis aperiam ducimus velit.,ناجحة,
8626,202,دفع فواتير,4418.25,2025-07-22 10:03:12.510355,Ad delectus accusamus officia officia fugiat.,ناجحة,
8627,190,سحب,3278.53,2023-02-23 17:50:40.729620,Quod dolor laboriosam doloremque ad deleniti tempore.,فاشلة,
8628,477,سحب,2716.35,2024-04-20 14:30:00.089302,Ut accusamus nobis necessitatibus repudiandae similique illo.,معلقة,
8629,1007,إيداع,2256.38,2025-06-07 10:30:10.088812,Dicta eligendi illo dicta quos facilis voluptatibus.,فاشلة,
8630,693,إيداع,200.22,2023-11-09 12:01:41.749210,Fugit eos cumque occaecati earum.,فاشلة,
8631,898,دفع فواتير,4169.54,2023-11-29 22:06:46.306875,Quisquam dicta inventore voluptatem assumenda nihil.,فاشلة,
8632,84,سحب,276.46,2022-10-12 08:57:22.739991,Libero praesentium quos rem.,معلقة,
8633,622,دفع فواتير,2604.23,2025-07-19 13:19:53.252566,Quibusdam debitis labore nam ex sed.,فاشلة,
8634,863,دفع فواتير,3836.21,2025-06-23 20:18:52.479006,Sit reprehenderit repudiandae necessitatibus repudiandae.,فاشلة,
8635,15,إيداع,2210.9,2024-08-21 22:57:18.577363,Eveniet amet fugit distinctio tempore.,معلقة,
8636,587,تحويل,2391.83,2025-03-07 18:10:27.088110,Consequuntur eveniet quis cumque atque quia recusandae.,ناجحة,553.0
8637,991,سحب,575.34,2024-09-28 23:34:44.017378,In dolore atque nemo dicta ut.,فاشلة,
8638,698,سحب,1460.72,2024-11-30 17:29:27.037719,Quasi quod sequi deleniti eligendi esse culpa.,ناجحة,
8639,187,إيداع,1925.0,2025-02-08 17:03:15.692348,Magnam impedit cumque quasi sequi.,معلقة,
8640,619,سحب,918.59,2025-04-15 06:17:07.001097,Quae magnam provident culpa.,ناجحة,
8641,139,إيداع,865.9,2024-09-20 20:01:52.132476,Similique libero fugiat rem facere.,ناجحة,
8642,267,إيداع,4618.3,2024-02-22 18:46:56.834578,Eos repudiandae nemo in autem hic dolore.,معلقة,
8643,975,دفع فواتير,1305.04,2025-07-25 02:08:03.279070,Harum natus beatae ipsam.,معلقة,
8644,720,سحب,758.68,2025-05-10 23:49:39.631102,Quibusdam expedita voluptatibus aliquid dolore.,فاشلة,
8645,216,دفع فواتير,1986.36,2025-07-18 06:18:29.561392,Fugiat optio blanditiis placeat adipisci in.,فاشلة,
8646,206,إيداع,3187.7,2023-07-01 15:36:50.644113,In laudantium placeat delectus omnis quia.,فاشلة,
8647,634,دفع فواتير,4172.98,2024-11-02 03:36:02.318410,Rerum accusamus officia possimus ducimus quo veritatis.,معلقة,
8648,6,إيداع,1652.82,2023-07-22 17:24:40.379476,Odit illo accusantium.,فاشلة,
8649,252,دفع فواتير,1980.78,2023-10-11 18:28:29.607518,Quam explicabo beatae officiis suscipit similique.,ناجحة,
8650,56,سحب,2352.39,2025-06-30 08:45:59.974645,Laudantium error doloribus quam.,ناجحة,
8651,705,سحب,1791.24,2025-07-27 03:28:07.627396,Quis alias quibusdam excepturi quisquam explicabo vel id.,معلقة,
8652,28,إيداع,3227.55,2024-11-18 21:42:25.320916,Expedita necessitatibus fuga molestias nostrum omnis error.,فاشلة,
8653,910,سحب,758.89,2024-10-27 09:23:13.132416,Atque ratione eveniet repellendus aperiam quis nobis.,معلقة,
8654,502,دفع فواتير,1346.96,2025-07-02 16:17:25.083059,Voluptas praesentium veniam velit corporis iure eum.,فاشلة,
8655,245,إيداع,2461.79,2025-06-21 03:03:28.632875,Voluptate cum et.,ناجحة,
8656,147,تحويل,1341.54,2025-03-07 16:17:46.236484,Animi explicabo odit aliquid deserunt.,معلقة,344.0
8657,903,تحويل,2807.37,2018-08-09 20:10:51.561171,Corporis iste eos officia.,معلقة,567.0
